Data Processamento,TIPO DE BENEFICIARIO,ORGAO INSTITUIDOR,CARGO DO INSTITUIDOR,total_rendimento_bruto,max_rendimento_bruto,total_rendimento_iquido,max_rendimento_liquido,min_data_inicio_pensao,quantidade
2020-11-01,Cônjuge / Viúva (o),Comando do Exército,Cabo (engajado),3090274.82,4754.87,4141486.52,6394.54,1960-09-01,912
2020-11-01,Cônjuge / Viúva (o),Comando do Exército,Capitao,23348501.11,24115.70,25563421.37,31057.82,1960-08-01,1595
2020-11-01,Cônjuge / Viúva (o),Comando do Exército,Coronel,26666814.16,30515.88,28724581.09,49956.00,1968-03-24,1357
2020-11-01,Cônjuge / Viúva (o),Comando do Exército,Demais Pensionistas,21365.96,4845.34,37530.84,7425.51,1996-12-01,10
2020-11-01,Cônjuge / Viúva (o),Comando do Exército,General-de-Brigada,24945889.71,34841.50,26585712.75,76750.40,1967-09-01,1145
2020-11-01,Cônjuge / Viúva (o),Comando do Exército,General-de-Divisao,16736153.43,37833.88,18029337.70,61334.82,1984-08-28,706
2020-11-01,Cônjuge / Viúva (o),Comando do Exército,General-de-Exercito,15554225.73,39793.52,16592127.61,68685.84,1995-02-01,613
2020-11-01,Cônjuge / Viúva (o),Comando do Exército,Major,32606725.98,37710.60,34927015.80,38716.79,1984-12-19,1792
2020-11-01,Cônjuge / Viúva (o),Comando do Exército,Marechal,19952140.67,39996.50,21605045.84,60854.56,1960-08-01,738
2020-11-01,Cônjuge / Viúva (o),Comando do Exército,Primeiro-Sargento,7701803.99,14036.48,9270090.25,19522.78,1946-12-31,963
2020-11-01,Cônjuge / Viúva (o),Comando do Exército,Primeiro-Tenente,36408989.45,21200.77,40890784.67,39720.54,1960-06-16,2858
2020-11-01,Cônjuge / Viúva (o),Comando do Exército,Segundo-Sargento,16478272.90,12707.10,20363423.52,17987.38,1960-08-01,2514
2020-11-01,Cônjuge / Viúva (o),Comando do Exército,Segundo-Tenente,116959602.00,23219.00,139785744.51,30095.52,1966-03-26,12506
2020-11-01,Cônjuge / Viúva (o),Comando do Exército,Soldado,1515482.72,8463.70,2061610.67,10243.50,1960-05-04,687
2020-11-01,Cônjuge / Viúva (o),Comando do Exército,Soldado-Recruta,7174.50,1228.92,6045.89,1689.78,1996-03-01,6
2020-11-01,Cônjuge / Viúva (o),Comando do Exército,Subtenente,8795178.91,12461.38,10297019.21,17715.89,1974-06-01,952
2020-11-01,Cônjuge / Viúva (o),Comando do Exército,Taifeiro de 1ª Classe,32632.29,3510.75,43370.12,4774.63,1995-07-01,10
2020-11-01,Cônjuge / Viúva (o),Comando do Exército,Taifeiro de 2ª Classe,14874.10,3160.46,19924.92,4237.57,1995-07-01,5
2020-11-01,Cônjuge / Viúva (o),Comando do Exército,Taifeiro-Mor,27399.77,4334.71,35935.91,5895.08,2005-12-01,7
2020-11-01,Cônjuge / Viúva (o),Comando do Exército,Tenente-Coronel,27730563.36,31136.72,29686779.45,70577.14,1960-08-01,1470
2020-11-01,Cônjuge / Viúva (o),Comando do Exército,Terceiro-Sargento,15703886.11,9976.87,20171685.58,13485.75,1949-10-18,3128
2020-11-01,Cônjuge / Viúva (o),Comando do Exército,Vários,759497.83,55863.82,833727.46,48968.87,1995-02-01,33
2020-11-01,Cônjuge / Viúva (o),Vários,Capitao,32068.55,32068.55,44760.82,44760.82,1954-07-02,1
2020-11-01,Cônjuge / Viúva (o),Vários,Primeiro-Tenente,21301.93,21301.93,24419.23,24419.23,1995-12-01,1
2020-11-01,Cônjuge / Viúva (o),Vários,Segundo-Sargento,22469.40,13415.78,32970.90,21415.31,1980-06-09,2
2020-11-01,Cônjuge / Viúva (o),Vários,Segundo-Tenente,23668.40,23668.40,26389.29,26389.29,1996-04-01,1
2020-11-01,Cônjuge / Viúva (o),Vários,Terceiro-Sargento,12048.75,12048.75,18984.55,18984.55,1987-01-01,1
2020-11-01,Cônjuge / Viúva (o),Vários,Vários,550832.90,53817.88,717640.36,75440.81,1948-09-22,19
2020-11-01,Ex-combatente (o próprio),Comando da Aeronáutica,Segundo-Tenente,135494.10,10336.20,183473.92,12572.92,1988-10-05,15
2020-11-01,Ex-combatente (o próprio),Comando da Marinha,Segundo-Sargento,5533.20,5533.20,10430.02,10430.02,2011-08-01,1
2020-11-01,Ex-combatente (o próprio),Comando da Marinha,Segundo-Tenente,1105224.40,8913.10,2033430.73,16979.46,1967-07-01,124
2020-11-01,Ex-combatente (o próprio),Comando do Exército,Demais Pensionistas,4445.40,1520.00,8890.80,3040.00,2001-01-01,4
2020-11-01,Ex-combatente (o próprio),Comando do Exército,Segundo-Tenente,3948584.43,9873.58,5062523.50,15096.03,1980-10-30,451
2020-11-01,Ex-combatente (o próprio),Comando do Exército,Soldado,1835.60,1835.60,2552.20,2552.20,2006-03-28,1
2020-11-01,Filha,Comando da Aeronáutica,Aspirante-a-Oficial,111468.83,11996.60,128462.16,13466.15,1944-09-29,13
2020-11-01,Filha,Comando da Aeronáutica,Brigadeiro,5062528.53,28394.30,5481092.63,70309.71,1960-07-18,364
2020-11-01,Filha,Comando da Aeronáutica,Cabo (engajado),1208148.72,4597.25,1643826.42,5963.41,1955-08-03,745
2020-11-01,Filha,Comando da Aeronáutica,Capitao,6337800.12,18914.15,7274366.47,44153.12,1945-01-31,682
2020-11-01,Filha,Comando da Aeronáutica,Coronel,5672804.22,25577.64,6130680.09,38080.63,1948-09-22,470
2020-11-01,Filha,Comando da Aeronáutica,Major,6752424.73,25044.68,7381219.95,32768.27,1938-08-18,591
2020-11-01,Filha,Comando da Aeronáutica,Major-Brigadeiro,4826700.74,30236.64,5191999.21,47982.83,1960-10-07,341
2020-11-01,Filha,Comando da Aeronáutica,Marechal-do-Ar,9611308.26,36197.40,10237266.22,60739.46,1957-05-13,493
2020-11-01,Filha,Comando da Aeronáutica,Primeiro-Sargento,5296895.47,10856.34,6794368.07,53130.20,1946-11-01,1501
2020-11-01,Filha,Comando da Aeronáutica,Primeiro-Tenente,30651954.53,17067.15,36029785.43,51845.40,1942-08-18,4356
2020-11-01,Filha,Comando da Aeronáutica,Segundo-Sargento,6906217.40,9364.50,8808020.42,18556.30,1941-10-25,2118
2020-11-01,Filha,Comando da Aeronáutica,Segundo-Tenente,29717197.84,21496.30,35113563.46,43932.09,1942-06-02,5014
2020-11-01,Filha,Comando da Aeronáutica,Soldado de 1ª Classe,54308.31,3216.42,74921.95,4547.97,1964-06-25,21
2020-11-01,Filha,Comando da Aeronáutica,Soldado de 1ª Classe/ 2ª Classe,331807.50,2824.00,458122.91,3883.00,1948-11-06,299
2020-11-01,Filha,Comando da Aeronáutica,Soldado-Recruta/Soldado de 2ª Classe,1096.86,700.70,1499.62,954.89,2005-10-21,2
2020-11-01,Filha,Comando da Aeronáutica,Suboficial,10336561.32,12029.55,12722927.83,25301.63,1942-12-17,2517
2020-11-01,Filha,Comando da Aeronáutica,Taifeiro de 1ª Classe,131826.57,3882.75,183406.80,5373.66,1952-08-26,101
2020-11-01,Filha,Comando da Aeronáutica,Taifeiro de 2ª Classe,74697.96,3690.70,102510.13,5130.19,1954-08-21,42
2020-11-01,Filha,Comando da Aeronáutica,Taifeiro-Mor,175967.28,4387.09,243802.91,7473.09,1953-07-29,118
2020-11-01,Filha,Comando da Aeronáutica,Tenente-Brigadeiro-do-Ar,4133037.17,32195.69,4325908.29,41373.00,1962-06-20,239
2020-11-01,Filha,Comando da Aeronáutica,Tenente-Coronel,6012926.64,24412.50,6600088.59,52830.01,1946-02-19,496
2020-11-01,Filha,Comando da Aeronáutica,Terceiro-Sargento,4372275.16,7267.50,6028203.07,235313.91,1943-11-23,1662
2020-11-01,Filha,Comando da Aeronáutica,Vários,568958.76,55385.35,650975.17,45785.79,1962-10-29,41
2020-11-01,Filha,Comando da Marinha,Almirante,11566673.84,33785.10,19656245.30,63347.07,1962-12-01,622
